channel_id,title,sub_count,video_count,view_count,engagement,country,exported_already,date_of_export,embed_url
UCOz9xY2cyzmwKVDbMxM5tgg,Red Heart Entertainment,714000,34,4963274,6.951364145658263,IN,False,,
UCyPL51retZ828yzelsb2eGQ,FNF Entertainment,600000,216,200094312,333.49052,MX,False,,
UCv7Rx_8a51pcOOaJnoKUtNQ,ADOWA ENTERTAINMENT,182000,797,17811170,97.86357142857143,GH,False,,
UC3Fyguoi07N5oq7fzRZFD2A,KingsIsle Entertainment,51800,277,14140679,272.98608108108107,US,False,,
UC7BK8j9yoZ9AxoxeognwmCQ,Raeven - CCA Entertainment,87500,2750,19392063,221.62357714285713,ES,False,,
UCMfrkPs1AWGAGjy1dyps4NA,1989s Entertainment,873000,78,657227248,752.8376265750286,VN,False,,
UCJ3HTYpNsPz3SReP1O46MXw,Zombie Orpheus Entertainment,53100,384,11411999,214.91523540489644,,False,,
UCBqZRl-5rSyXdgfiCCk5nMQ,Stage Entertainment,48600,699,34669696,713.3682304526749,,False,,
UCw2psMF6o35gpwrqCyoLkwQ,Net Entertainment News,1080000,33164,581730787,538.6396175925926,,False,,
UClBNLwzQJHMDFXFuzFF0YkA,Thaitanium Entertainment,1060000,448,401702853,378.96495566037737,,False,,
UCTSyrq1GXXJIG0BfhMBeD2w,Ghost Killer Entertainment,240000,1039,72708223,302.95092916666664,US,False,,
UC9kDtGCNNsYzy8yTj0ABpcQ,Kondom Entertainment,487000,296,108434331,222.6577638603696,TH,False,,
UCKUMvfnMBsZBOe8h7ze_hiw,UPVOTE Entertainment,1090000,1294,243935811,223.79432201834862,KR,False,,
UC4xyf_Z-pEQOTaRVyjXfA1g,Obsidian Entertainment,101000,169,26863563,265.9758712871287,US,False,,
UCLm69vQjuXQRNKkwfQIcMcg,99 Entertainment,113000,490,36725267,325.0023628318584,RO,False,,
UCZECMCJJJE47ei170XCXgdA,FNCEnt,1140000,1344,225480409,197.78983245614035,,False,,
UC3e0KfJEE6s46nn6_N-DMaQ,MD Entertainment,5010000,9783,2249096836,448.9215241516966,ID,False,,
