channel_id,title,sub_count,video_count,view_count,engagement,country,exported_already,date_of_export,embed_url
UCQPJVRNfxgcD8jq38oWF8XQ,WWE - fake moments,10000,32,5335404,533.5404,,False,,
UC3aL-R05nJxuuza2nDPLzpw,WWE Arabia,9620,70,3679263,382.4597713097713,,False,,
UCDsyu9UyPRXvcexfQQyOSfQ,J&T WWE,7850,34,2411103,307.1468789808917,,False,,
UCwQYUx637gC9m1nQYPg8c5w,The WWE Girls.,1770,0,0,0.0,,False,,
UCHjGbBeBMyl4odkb08DJ5oQ,WWE M1L GR4U,4030,55,237960,59.04714640198511,,False,,
UCihrC6FyyCdy87Bp6fr4VOw,WE SPEAK WWE,29900,18,9703617,324.5356856187291,IN,False,,
UCmFlAcLP2zwxuvHJyCKeWLQ,WWE Slam Zone,407,452,122653,301.35872235872233,US,False,,
UCh3PqlyJYZE7FWTj4is6mig,RulyRKO WWE,5080,70,738806,145.43425196850393,ES,False,,
UC9Ay-4MoJDRDX8_7Zj2szmA,WWE 2K14 - Topic,1950,0,0,0.0,,False,,
UCXr8c54EZXpHde_6_EFz0vQ,Star WWE,29600,65,5111348,172.68067567567567,PE,False,,
UCp5eGo1pCTTJSAFbnPo8hEw,WWE insports,14600,643,4122275,282.347602739726,IN,False,,
UCUlPTo-HkEhkKsEBQ6XL2WA,WWE Edited Match Cards,29200,173,7801713,267.1819520547945,MX,False,,
UCgOkdPSCYW6zBs5az1EbpuA,Agus wwe,1150,104,165717,144.1017391304348,,False,,
UCxh8BtJFVDru_9f6ePJNJLA,WWE Women's Wrestling,5740,86,1663371,289.78588850174214,,False,,
